battery_id,policy,n0,model,MAE_151_200,MSE_151_200,RMSE_151_200,E200,life_150,life_200,eol_relative_update,fit150_A,fit150_B,fit150_C,fit200_A,fit200_B,fit200_C,fit150_boundary,fit200_boundary
3,3_6C-80PER_3_6C,51,centered_quadratic,0.00010406942673081732,1.864652603868403e-08,0.00013655228316906325,0.00036296187289619475,2174.0433291387108,2934.4579230655795,0.2591329008161331,0.9981011631915415,1.6025126571295572e-05,3.6402869281197005e-08,0.9981401869463848,1.8250296666268164e-05,1.7501859022906476e-08,False,False
4,80PER_3_6C,11,linear,0.0016500960800268616,3.3751516523972286e-06,0.0018371585811783448,0.003012864626958933,1312.5099190469552,1228.7679979826128,0.06815112470525737,1.0011640735422584,-0.00015326670726292752,1.0,1.0018945327477282,-0.00016430647044779644,1.0,False,False
4,80PER_3_6C,11,power,0.0003234235026954302,1.4488106833364156e-07,0.0003806324583290836,0.00039654983455639226,870.4485227655706,854.4637719490486,0.018707347626992415,0.9992388381356173,4.004051303844311e-05,1.2575501499946407,0.9991356107533057,3.681487948252538e-05,1.2733682259835113,False,False
4,80PER_3_6C,11,centered_quadratic,0.0005408275078082014,3.783733220731596e-07,0.0006151205752315229,0.0006001515113545075,669.3154769736967,704.1927132150413,0.0495279709472001,0.9985648154487594,0.00011355695449741151,2.856816745720748e-07,0.9986510662396555,0.00011847364066650641,2.425017448745441e-07,False,False
4,80PER_3_6C,21,linear,0.0015765210589593593,3.1078792413463364e-06,0.0017629178203609878,0.002910567016350174,1304.048878477188,1217.949803862464,0.0706918087606562,1.0012781609560493,-0.000154348632384925,1.0,1.002123207564692,-0.00016595364351117096,1.0,False,False
4,80PER_3_6C,21,power,0.0005459305026142113,3.8500686446837945e-07,0.0006204892138211424,0.0005243822648036689,764.5398777044124,813.3139644640653,0.05996956758487802,0.9983210809263916,2.141337128599099e-05,1.3756966210650508,0.9985461486739061,2.7372424775268926e-05,1.3265311502738206,False,False
4,80PER_3_6C,21,centered_quadratic,0.0009535370485437955,1.049089321063134e-06,0.0010242506143826001,0.001361837424594392,623.2803611051351,687.4552149836851,0.09335132308229425,0.9970320834786086,0.00010725068563381507,3.651003624117874e-07,0.9972222497410557,0.00011822562182910309,2.666369926372235e-07,False,False
4,80PER_3_6C,31,linear,0.0013220715791494287,2.272256204341601e-06,0.0015074004790836446,0.0025519635756476866,1274.2853619456657,1198.0268651944302,0.06365341126040554,1.0017080546467296,-0.00015829111804183953,1.0,1.0025688228761556,-0.00016908537593043058,1.0,False,False
4,80PER_3_6C,31,power,0.0005759199404046011,4.2087777428539586e-07,0.0006487509339379758,0.0005806301202708752,759.2878746132267,816.5952891656166,0.07017847802054511,0.9982776762464826,2.0681905286199304e-05,1.3823338214974692,0.9986053937324085,2.8116732319318593e-05,1.3217778543045504,False,False
4,80PER_3_6C,31,centered_quadratic,0.0009071188931281982,9.530914431092548e-07,0.0009762640232586956,0.0012740199918175321,628.5331792948361,697.1598165308948,0.09843745380728985,0.995971206051591,0.00011609668062612345,3.5457510433386636e-07,0.9961341842476309,0.0001264785196918128,2.5211157537642763e-07,False,False
4,80PER_3_6C,41,linear,0.0011682485837648704,1.8231172437285556e-06,0.0013502285894353427,0.002326698036510755,1255.9459737012012,1183.6766291952536,0.06105497288991961,1.001989954587072,-0.00016082694543923665,1.0,1.0029074719676125,-0.00017142137215766712,1.0,False,False
4,80PER_3_6C,41,power,0.0008099544203071618,7.625719145200974e-07,0.0008732536369921956,0.0010243125654191276,712.1047386461724,803.7008405087734,0.11396790602410851,0.9976818043830827,1.4106604312798572e-05,1.4536303007005447,0.9983579492500113,2.520881480788532e-05,1.3410569899669795,False,False
4,80PER_3_6C,41,centered_quadratic,0.0010712876406570372,1.3179825890565047e-06,0.0011480342281728819,0.0015905161972278314,609.4194959379897,694.991018638241,0.12312608423043993,0.9946206690405097,0.0001177502352417515,3.951991761237688e-07,0.9948095321156479,0.00013080123569566784,2.5547255636474674e-07,False,False
4,80PER_3_6C,51,linear,0.0010838327614729115,1.5916292588720981e-06,0.0012615978990439458,0.002196038707152126,1244.9288395519027,1172.1318348684674,0.06210649904548006,1.0021734205150987,-0.00016239757172616275,1.0,1.0031964127644375,-0.00017335627846609887,1.0,False,False
4,80PER_3_6C,51,power,0.001558581068709357,2.7777911589802524e-06,0.0016666706810225746,0.0024690807943532622,598.2781640610676,770.1751205561883,0.22319204023493236,0.9960726844431012,4.183467916905853e-06,1.6820466526895979,0.997707402755696,1.862090164616155e-05,1.3947332120803755,False,False
4,80PER_3_6C,51,centered_quadratic,0.001717303540954409,3.4112992607190375e-06,0.0018469702923217357,0.0028348404281877126,551.824606789463,678.281033812653,0.1864366254093408,0.9929939422437059,0.00010746683009190967,5.548559761040008e-07,0.9933191494559288,0.0001313525038686117,2.8190452749987624e-07,False,False
6,80PER_3_6C,11,linear,0.0010079634481258547,1.192050578516242e-06,0.0010918106880390217,0.0021434845950607517,8419.618521810424,6590.164233176215,0.2776037476311087,1.0001198954815627,-2.3768285340145307e-05,1.0,1.000557757970815,-3.0432892242831626e-05,1.0,False,False
6,80PER_3_6C,11,power,0.00020758466396515686,7.594301825040231e-08,0.00027557760839807416,0.0008277735136984488,1575.3601652481834,1294.4814447102474,0.21698165059508215,0.9995080152683912,5.304944700494573e-07,1.7437025726834816,0.9994459760532626,2.441523307556e-07,1.8997372599640165,False,False
6,80PER_3_6C,11,centered_quadratic,0.0001403032183288766,3.984313937574604e-08,0.00019960746322656887,0.0006556969466849916,1282.053317499479,1221.6293718844302,0.049461765577755806,0.9994823506358664,7.416385037764145e-06,1.1763957052073537e-07,0.9994444428626912,5.5854467070935565e-06,1.314679657975669e-07,False,False
6,80PER_3_6C,21,linear,0.0008784189778284501,9.2755056690243e-07,0.0009630942668827543,0.001968571457769075,7818.688905022369,6267.755118588107,0.24744645524435077,1.0003153388095303,-2.5620067666441723e-05,1.0,1.0007800516255538,-3.20338060161454e-05,1.0,False,False
6,80PER_3_6C,21,power,0.00034442141637407885,1.7144340142473446e-07,0.00041405724413990687,0.00108740500727611,2042.8617562525474,1362.3618650106891,0.49950010251976557,0.9996764552230942,1.4077822193607124e-06,1.5563200773286212,0.999510955099801,3.276848697032146e-07,1.845555384018124,False,False
6,80PER_3_6C,21,centered_quadratic,0.0002744530673457457,1.1591236054742714e-07,0.00034045904386199985,0.0009428961776098976,1450.3716126172392,1255.816790426495,0.15492293435945417,0.9995361057690685,1.431327300396655e-05,8.764957102698819e-08,0.9994560439199994,1.007994828979735e-05,1.2264724986786843e-07,False,False
6,80PER_3_6C,31,linear,0.0008047160040106572,7.922168099894019e-07,0.000890065621170373,0.0018679173796323223,7501.266768273419,6047.396799022303,0.24041253080766373,1.0004346937462427,-2.6720112740688077e-05,1.0,1.0009498054185046,-3.322914174426137e-05,1.0,False,False
6,80PER_3_6C,31,power,0.00039413408532257944,2.1635704031491954e-07,0.0004651419571646053,0.0011778909790467473,2281.7091328149636,1336.782981262793,0.7068657850951583,0.9997508620524281,2.02630773652675e-06,1.487014954835557,0.9994843252415849,2.9366304404505117e-07,1.8656256713088444,False,False
