battery_id,n0,model,cycle,observed,predicted
4,41,linear,196,0.9684807897997224,0.9704678732809816
4,41,linear,197,0.9682473872035253,0.9703070463355424
4,41,linear,198,0.9680057659486249,0.9701462193901031
4,41,linear,199,0.9677559260350211,0.969985392444664
4,41,linear,200,0.9674978674627139,0.9698245654992247
4,41,power,151,0.9767030436512549,0.976939863206685
4,41,power,152,0.976800964527353,0.9767398873867711
4,41,power,153,0.976863456319432,0.9765393138623161
4,41,power,154,0.9768905190274921,0.976338144770947
4,41,power,155,0.9768821526515331,0.9761363822287944
4,41,power,156,0.9768383571915578,0.9759340283308453
4,41,power,157,0.9771008112729221,0.9757310851512896
4,41,power,158,0.9766433462641386,0.975527554743857
4,41,power,159,0.9764710655576234,0.975323439142148
4,41,power,160,0.9761497056640729,0.9751187403599567
4,41,power,161,0.9759204878059102,0.9749134603915859
4,41,power,162,0.9755304826807375,0.9747076012121562
4,41,power,163,0.9752868250272246,0.9745011647779078
4,41,power,164,0.9751039310436997,0.9742941530264964
4,41,power,165,0.9748326994872825,0.974086567877281
4,41,power,166,0.9745956570849166,0.973878411231608
4,41,power,167,0.9745201302249025,0.9736696849730871
4,41,power,168,0.9746065450471004,0.9734603909678622
4,41,power,169,0.9742718804716919,0.9732505310648766
4,41,power,170,0.9737456352786511,0.9730401070961325
4,41,power,171,0.9733758712277756,0.9728291208769453
4,41,power,172,0.973068728226699,0.9726175742061919
4,41,power,173,0.9727661577049508,0.9724054688665549
4,41,power,174,0.9726141495290563,0.9721928066247612
4,41,power,175,0.9727118741969064,0.9719795892318155
4,41,power,176,0.9721794294905961,0.9717658184232296
4,41,power,177,0.9718954140115266,0.971551495919247
4,41,power,178,0.9719018732784592,0.9713366234250627
4,41,power,179,0.9714335255198636,0.9711212026310384
4,41,power,180,0.9711578846154274,0.9709052352129143
4,41,power,181,0.9710944722638326,0.9706887228320159
4,41,power,182,0.9712193875545372,0.9704716671354576
4,41,power,183,0.9713507159747161,0.9702540697563408
4,41,power,184,0.9712892944760729,0.9700359323139498
4,41,power,185,0.9712462147908485,0.9698172564139435
4,41,power,186,0.9705731539231293,0.9695980436485423
4,41,power,187,0.970208754222414,0.9693782955967131
4,41,power,188,0.969988760236854,0.9691580138243497
4,41,power,189,0.9696206096996185,0.96893719988445
4,41,power,190,0.9694751194696738,0.9687158553172902
4,41,power,191,0.9694240710464628,0.9684939816505951
4,41,power,192,0.969427668334244,0.9682715803997062
4,41,power,193,0.9693133233696938,0.9680486530677453
4,41,power,194,0.9689956572497094,0.9678252011457773
4,41,power,195,0.9687059737372188,0.9676012261129668
4,41,power,196,0.9684807897997224,0.9673767294367355
4,41,power,197,0.9682473872035253,0.9671517125729133
4,41,power,198,0.9680057659486249,0.9669261769658899
4,41,power,199,0.9677559260350211,0.9667001240487606
4,41,power,200,0.9674978674627139,0.9664735552434722
4,41,centered_quadratic,151,0.9767030436512549,0.9768862331328194
4,41,centered_quadratic,152,0.976800964527353,0.9766811438796543
4,41,centered_quadratic,153,0.976863456319432,0.976475264228137
4,41,centered_quadratic,154,0.9768905190274921,0.9762685941782674
4,41,centered_quadratic,155,0.9768821526515331,0.9760611337300455
4,41,centered_quadratic,156,0.9768383571915578,0.9758528828834715
4,41,centered_quadratic,157,0.9771008112729221,0.9756438416385451
4,41,centered_quadratic,158,0.9766433462641386,0.9754340099952665
4,41,centered_quadratic,159,0.9764710655576234,0.9752233879536356
4,41,centered_quadratic,160,0.9761497056640729,0.9750119755136526
4,41,centered_quadratic,161,0.9759204878059102,0.9747997726753173
4,41,centered_quadratic,162,0.9755304826807375,0.9745867794386297
4,41,centered_quadratic,163,0.9752868250272246,0.9743729958035898
4,41,centered_quadratic,164,0.9751039310436997,0.9741584217701977
4,41,centered_quadratic,165,0.9748326994872825,0.9739430573384534
4,41,centered_quadratic,166,0.9745956570849166,0.9737269025083569
4,41,centered_quadratic,167,0.9745201302249025,0.9735099572799081
4,41,centered_quadratic,168,0.9746065450471004,0.973292221653107
4,41,centered_quadratic,169,0.9742718804716919,0.9730736956279538
4,41,centered_quadratic,170,0.9737456352786511,0.9728543792044482
4,41,centered_quadratic,171,0.9733758712277756,0.9726342723825904
4,41,centered_quadratic,172,0.973068728226699,0.9724133751623802
4,41,centered_quadratic,173,0.9727661577049508,0.9721916875438179
4,41,centered_quadratic,174,0.9726141495290563,0.9719692095269034
4,41,centered_quadratic,175,0.9727118741969064,0.9717459411116366
4,41,centered_quadratic,176,0.9721794294905961,0.9715218822980176
4,41,centered_quadratic,177,0.9718954140115266,0.9712970330860463
4,41,centered_quadratic,178,0.9719018732784592,0.9710713934757228
4,41,centered_quadratic,179,0.9714335255198636,0.970844963467047
4,41,centered_quadratic,180,0.9711578846154274,0.9706177430600189
4,41,centered_quadratic,181,0.9710944722638326,0.9703897322546386
4,41,centered_quadratic,182,0.9712193875545372,0.9701609310509062
4,41,centered_quadratic,183,0.9713507159747161,0.9699313394488214
4,41,centered_quadratic,184,0.9712892944760729,0.9697009574483842
4,41,centered_quadratic,185,0.9712462147908485,0.969469785049595
4,41,centered_quadratic,186,0.9705731539231293,0.9692378222524535
4,41,centered_quadratic,187,0.970208754222414,0.9690050690569597
4,41,centered_quadratic,188,0.969988760236854,0.9687715254631137
4,41,centered_quadratic,189,0.9696206096996185,0.9685371914709154
4,41,centered_quadratic,190,0.9694751194696738,0.9683020670803649
4,41,centered_quadratic,191,0.9694240710464628,0.9680661522914622
4,41,centered_quadratic,192,0.969427668334244,0.9678294471042073
4,41,centered_quadratic,193,0.9693133233696938,0.9675919515186
4,41,centered_quadratic,194,0.9689956572497094,0.9673536655346405
4,41,centered_quadratic,195,0.9687059737372188,0.9671145891523287
4,41,centered_quadratic,196,0.9684807897997224,0.9668747223716646
4,41,centered_quadratic,197,0.9682473872035253,0.9666340651926484
4,41,centered_quadratic,198,0.9680057659486249,0.96639261761528
4,41,centered_quadratic,199,0.9677559260350211,0.9661503796395592
4,41,centered_quadratic,200,0.9674978674627139,0.9659073512654862
4,51,linear,151,0.9767030436512549,0.9776513871844481
4,51,linear,152,0.976800964527353,0.977488989612722
4,51,linear,153,0.976863456319432,0.9773265920409958
4,51,linear,154,0.9768905190274921,0.9771641944692696
4,51,linear,155,0.9768821526515331,0.9770017968975435
4,51,linear,156,0.9768383571915578,0.9768393993258173
4,51,linear,157,0.9771008112729221,0.9766770017540912
4,51,linear,158,0.9766433462641386,0.976514604182365
4,51,linear,159,0.9764710655576234,0.9763522066106388
4,51,linear,160,0.9761497056640729,0.9761898090389127
4,51,linear,161,0.9759204878059102,0.9760274114671865
4,51,linear,162,0.9755304826807375,0.9758650138954603
4,51,linear,163,0.9752868250272246,0.9757026163237342
4,51,linear,164,0.9751039310436997,0.975540218752008
4,51,linear,165,0.9748326994872825,0.9753778211802818
4,51,linear,166,0.9745956570849166,0.9752154236085557
4,51,linear,167,0.9745201302249025,0.9750530260368295
4,51,linear,168,0.9746065450471004,0.9748906284651033
4,51,linear,169,0.9742718804716919,0.9747282308933772
4,51,linear,170,0.9737456352786511,0.974565833321651
4,51,linear,171,0.9733758712277756,0.9744034357499249
4,51,linear,172,0.973068728226699,0.9742410381781987
4,51,linear,173,0.9727661577049508,0.9740786406064725
4,51,linear,174,0.9726141495290563,0.9739162430347464
4,51,linear,175,0.9727118741969064,0.9737538454630202
4,51,linear,176,0.9721794294905961,0.973591447891294
4,51,linear,177,0.9718954140115266,0.973429050319568
4,51,linear,178,0.9719018732784592,0.9732666527478417
4,51,linear,179,0.9714335255198636,0.9731042551761155
4,51,linear,180,0.9711578846154274,0.9729418576043894
4,51,linear,181,0.9710944722638326,0.9727794600326632
4,51,linear,182,0.9712193875545372,0.9726170624609372
4,51,linear,183,0.9713507159747161,0.972454664889211
4,51,linear,184,0.9712892944760729,0.9722922673174847
4,51,linear,185,0.9712462147908485,0.9721298697457587
4,51,linear,186,0.9705731539231293,0.9719674721740325
4,51,linear,187,0.970208754222414,0.9718050746023063
4,51,linear,188,0.969988760236854,0.9716426770305802
4,51,linear,189,0.9696206096996185,0.971480279458854
4,51,linear,190,0.9694751194696738,0.9713178818871278
4,51,linear,191,0.9694240710464628,0.9711554843154017
4,51,linear,192,0.969427668334244,0.9709930867436755
4,51,linear,193,0.9693133233696938,0.9708306891719494
4,51,linear,194,0.9689956572497094,0.9706682916002232
4,51,linear,195,0.9687059737372188,0.970505894028497
4,51,linear,196,0.9684807897997224,0.9703434964567709
4,51,linear,197,0.9682473872035253,0.9701810988850447
4,51,linear,198,0.9680057659486249,0.9700187013133185
4,51,linear,199,0.9677559260350211,0.9698563037415924
4,51,linear,200,0.9674978674627139,0.9696939061698662
4,51,power,151,0.9767030436512549,0.9767228467211756
4,51,power,152,0.976800964527353,0.9765068150283557
4,51,power,153,0.976863456319432,0.9762898117862138
4,51,power,154,0.9768905190274921,0.9760718390182874
4,51,power,155,0.9768821526515331,0.9758528987307573
4,51,power,156,0.9768383571915578,0.9756329929127079
4,51,power,157,0.9771008112729221,0.9754121235363816
4,51,power,158,0.9766433462641386,0.9751902925574288
4,51,power,159,0.9764710655576234,0.9749675019151507
4,51,power,160,0.9761497056640729,0.9747437535327389
4,51,power,161,0.9759204878059102,0.9745190493175092
4,51,power,162,0.9755304826807375,0.9742933911611305
4,51,power,163,0.9752868250272246,0.9740667809398491
4,51,power,164,0.9751039310436997,0.9738392205147088
4,51,power,165,0.9748326994872825,0.973610711731766
4,51,power,166,0.9745956570849166,0.9733812564223008
4,51,power,167,0.9745201302249025,0.9731508564030235
4,51,power,168,0.9746065450471004,0.9729195134762774
4,51,power,169,0.9742718804716919,0.9726872294302377
4,51,power,170,0.9737456352786511,0.9724540060391059
4,51,power,171,0.9733758712277756,0.9722198450633008
4,51,power,172,0.973068728226699,0.9719847482496456
4,51,power,173,0.9727661577049508,0.971748717331552
4,51,power,174,0.9726141495290563,0.9715117540291992
4,51,power,175,0.9727118741969064,0.9712738600497118
4,51,power,176,0.9721794294905961,0.9710350370873323
4,51,power,177,0.9718954140115266,0.970795286823591
4,51,power,178,0.9719018732784592,0.9705546109274731
4,51,power,179,0.9714335255198636,0.9703130110555827
4,51,power,180,0.9711578846154274,0.9700704888523024
4,51,power,181,0.9710944722638326,0.9698270459499524
4,51,power,182,0.9712193875545372,0.969582683968944
4,51,power,183,0.9713507159747161,0.9693374045179323
4,51,power,184,0.9712892944760729,0.9690912091939649
4,51,power,185,0.9712462147908485,0.9688440995826288
4,51,power,186,0.9705731539231293,0.9685960772581945
4,51,power,187,0.970208754222414,0.9683471437837565
4,51,power,188,0.969988760236854,0.9680973007113725
4,51,power,189,0.9696206096996185,0.9678465495822
4,51,power,190,0.9694751194696738,0.9675948919266296
4,51,power,191,0.9694240710464628,0.9673423292644174
4,51,power,192,0.969427668334244,0.9670888631048136
4,51,power,193,0.9693133233696938,0.9668344949466897
4,51,power,194,0.9689956572497094,0.9665792262786639
4,51,power,195,0.9687059737372188,0.9663230585792228
4,51,power,196,0.9684807897997224,0.9660659933168433
4,51,power,197,0.9682473872035253,0.9658080319501101
4,51,power,198,0.9680057659486249,0.965549175927833
4,51,power,199,0.9677559260350211,0.965289426689161
4,51,power,200,0.9674978674627139,0.9650287856636954
4,51,centered_quadratic,151,0.9767030436512549,0.9766986994734753
4,51,centered_quadratic,152,0.976800964527353,0.9764797065921865
4,51,centered_quadratic,153,0.976863456319432,0.9762596039989455
4,51,centered_quadratic,154,0.9768905190274921,0.9760383916937523
4,51,centered_quadratic,155,0.9768821526515331,0.9758160696766068
4,51,centered_quadratic,156,0.9768383571915578,0.9755926379475093
4,51,centered_quadratic,157,0.9771008112729221,0.9753680965064593
4,51,centered_quadratic,158,0.9766433462641386,0.9751424453534573
4,51,centered_quadratic,159,0.9764710655576234,0.9749156844885031
4,51,centered_quadratic,160,0.9761497056640729,0.9746878139115966
4,51,centered_quadratic,161,0.9759204878059102,0.9744588336227379
4,51,centered_quadratic,162,0.9755304826807375,0.974228743621927
4,51,centered_quadratic,163,0.9752868250272246,0.9739975439091639
4,51,centered_quadratic,164,0.9751039310436997,0.9737652344844485
4,51,centered_quadratic,165,0.9748326994872825,0.9735318153477811
4,51,centered_quadratic,166,0.9745956570849166,0.9732972864991614
4,51,centered_quadratic,167,0.9745201302249025,0.9730616479385895
4,51,centered_quadratic,168,0.9746065450471004,0.9728248996660652
4,51,centered_quadratic,169,0.9742718804716919,0.9725870416815889
4,51,centered_quadratic,170,0.9737456352786511,0.9723480739851604
4,51,centered_quadratic,171,0.9733758712277756,0.9721079965767796
4,51,centered_quadratic,172,0.973068728226699,0.9718668094564467
4,51,centered_quadratic,173,0.9727661577049508,0.9716245126241615
4,51,centered_quadratic,174,0.9726141495290563,0.9713811060799241
4,51,centered_quadratic,175,0.9727118741969064,0.9711365898237345
4,51,centered_quadratic,176,0.9721794294905961,0.9708909638555927
4,51,centered_quadratic,177,0.9718954140115266,0.9706442281754988
4,51,centered_quadratic,178,0.9719018732784592,0.9703963827834524
4,51,centered_quadratic,179,0.9714335255198636,0.970147427679454
4,51,centered_quadratic,180,0.9711578846154274,0.9698973628635035
4,51,centered_quadratic,181,0.9710944722638326,0.9696461883356007
4,51,centered_quadratic,182,0.9712193875545372,0.9693939040957456
4,51,centered_quadratic,183,0.9713507159747161,0.9691405101439383
4,51,centered_quadratic,184,0.9712892944760729,0.9688860064801789
4,51,centered_quadratic,185,0.9712462147908485,0.9686303931044671
4,51,centered_quadratic,186,0.9705731539231293,0.9683736700168033
4,51,centered_quadratic,187,0.970208754222414,0.9681158372171872
4,51,centered_quadratic,188,0.969988760236854,0.967856894705619
4,51,centered_quadratic,189,0.9696206096996185,0.9675968424820983
4,51,centered_quadratic,190,0.9694751194696738,0.9673356805466257
4,51,centered_quadratic,191,0.9694240710464628,0.9670734088992008
4,51,centered_quadratic,192,0.969427668334244,0.9668100275398236
4,51,centered_quadratic,193,0.9693133233696938,0.9665455364684943
4,51,centered_quadratic,194,0.9689956572497094,0.9662799356852128
4,51,centered_quadratic,195,0.9687059737372188,0.9660132251899791
4,51,centered_quadratic,196,0.9684807897997224,0.965745404982793
4,51,centered_quadratic,197,0.9682473872035253,0.9654764750636549
4,51,centered_quadratic,198,0.9680057659486249,0.9652064354325646
4,51,centered_quadratic,199,0.9677559260350211,0.9649352860895218
4,51,centered_quadratic,200,0.9674978674627139,0.9646630270345271
6,11,linear,151,0.996214505768315,0.9965308843952005
6,11,linear,152,0.9961152328406796,0.9965071161098604
6,11,linear,153,0.9960290888322142,0.9964833478245203
6,11,linear,154,0.995956073742919,0.9964595795391802
6,11,linear,155,0.9958961875727937,0.9964358112538401
6,11,linear,156,0.9958494303218418,0.9964120429684998
6,11,linear,157,0.9958599118207982,0.9963882746831597
6,11,linear,158,0.9958456437304972,0.9963645063978196
6,11,linear,159,0.9957704044573623,0.9963407381124795
6,11,linear,160,0.9958367240092967,0.9963169698271394
6,11,linear,161,0.9957092218587607,0.9962932015417991
6,11,linear,162,0.9956523449446865,0.996269433256459
6,11,linear,163,0.9955662274306651,0.9962456649711189
6,11,linear,164,0.9955560027793754,0.9962218966857788
6,11,linear,165,0.9955269016238708,0.9961981284004386
6,11,linear,166,0.995515275555934,0.9961743601150984
6,11,linear,167,0.995481363117343,0.9961505918297583
6,11,linear,168,0.9952872254157735,0.9961268235444182
6,11,linear,169,0.9952152259768224,0.996103055259078
6,11,linear,170,0.9950931560869628,0.9960792869737379
6,11,linear,171,0.994966603957919,0.9960555186883977
6,11,linear,172,0.9949506503891471,0.9960317504030576
6,11,linear,173,0.9949255045077805,0.9960079821177175
6,11,linear,174,0.9949507524984647,0.9959842138323773
6,11,linear,175,0.9949436995335101,0.9959604455470371
6,11,linear,176,0.9948553452856492,0.995936677261697
6,11,linear,177,0.994861288992555,0.9959129089763569
6,11,linear,178,0.9947635411372995,0.9958891406910167
6,11,linear,179,0.9947687327438571,0.9958653724056766
6,11,linear,180,0.9946547175698341,0.9958416041203364
6,11,linear,181,0.9947522146500036,0.9958178358349963
6,11,linear,182,0.9947288419621603,0.9957940675496562
6,11,linear,183,0.9946594190966497,0.995770299264316
6,11,linear,184,0.9946131352370858,0.9957465309789759
6,11,linear,185,0.9945569067396691,0.9957227626936357
6,11,linear,186,0.9944554226729967,0.9956989944082956
6,11,linear,187,0.994525445824341,0.9956752261229554
6,11,linear,188,0.9945312995670903,0.9956514578376153
6,11,linear,189,0.9945035238085205,0.9956276895522752
6,11,linear,190,0.9944937350335686,0.995603921266935
6,11,linear,191,0.994511069552142,0.9955801529815949
6,11,linear,192,0.994354548788215,0.9955563846962547
6,11,linear,193,0.9942082877615992,0.9955326164109146
6,11,linear,194,0.9940660638765035,0.9955088481255745
6,11,linear,195,0.9939285246499441,0.9954850798402343
6,11,linear,196,0.9937872031503167,0.9954613115548941
6,11,linear,197,0.9936459653173575,0.995437543269554
6,11,linear,198,0.9935048111510638,0.9954137749842139
6,11,linear,199,0.9933637406514356,0.9953900066988737
6,11,linear,200,0.9932227538184729,0.9953662384135336
6,11,power,151,0.996214505768315,0.9961647673790716
6,11,power,152,0.9961152328406796,0.9961260655362812
6,11,power,153,0.9960290888322142,0.9960871738689749
6,11,power,154,0.995956073742919,0.9960480926959151
6,11,power,155,0.9958961875727937,0.9960088223332573
6,11,power,156,0.9958494303218418,0.9959693630945883
6,11,power,157,0.9958599118207982,0.9959297152909635
6,11,power,158,0.9958456437304972,0.9958898792309435
6,11,power,159,0.9957704044573623,0.9958498552206292
6,11,power,160,0.9958367240092967,0.9958096435636976
6,11,power,161,0.9957092218587607,0.9957692445614356
6,11,power,162,0.9956523449446865,0.9957286585127733
6,11,power,163,0.9955662274306651,0.9956878857143175
6,11,power,164,0.9955560027793754,0.9956469264603839
6,11,power,165,0.9955269016238708,0.9956057810430281
6,11,power,166,0.995515275555934,0.9955644497520771
6,11,power,167,0.995481363117343,0.9955229328751595
6,11,power,168,0.9952872254157735,0.9954812306977353
6,11,power,169,0.9952152259768224,0.9954393435031249
6,11,power,170,0.9950931560869628,0.9953972715725382
6,11,power,171,0.994966603957919,0.9953550151851022
6,11,power,172,0.9949506503891471,0.9953125746178886
6,11,power,173,0.9949255045077805,0.9952699501459411
6,11,power,174,0.9949507524984647,0.9952271420423017
6,11,power,175,0.9949436995335101,0.9951841505780367
6,11,power,176,0.9948553452856492,0.9951409760222624
6,11,power,177,0.994861288992555,0.9950976186421698
6,11,power,178,0.9947635411372995,0.9950540787030497
6,11,power,179,0.9947687327438571,0.9950103564683166
6,11,power,180,0.9946547175698341,0.9949664521995321
6,11,power,181,0.9947522146500036,0.9949223661564284
6,11,power,182,0.9947288419621603,0.9948780985969314
6,11,power,183,0.9946594190966497,0.9948336497771832
6,11,power,184,0.9946131352370858,0.9947890199515632
6,11,power,185,0.9945569067396691,0.994744209372711
6,11,power,186,0.9944554226729967,0.9946992182915468
6,11,power,187,0.994525445824341,0.9946540469572926
6,11,power,188,0.9945312995670903,0.9946086956174931
6,11,power,189,0.9945035238085205,0.9945631645180348
6,11,power,190,0.9944937350335686,0.9945174539031673
6,11,power,191,0.994511069552142,0.9944715640155213
6,11,power,192,0.994354548788215,0.9944254950961291
6,11,power,193,0.9942082877615992,0.9943792473844423
6,11,power,194,0.9940660638765035,0.994332821118351
6,11,power,195,0.9939285246499441,0.9942862165342019
6,11,power,196,0.9937872031503167,0.9942394338668159
6,11,power,197,0.9936459653173575,0.9941924733495061
6,11,power,198,0.9935048111510638,0.9941453352140946
6,11,power,199,0.9933637406514356,0.9940980196909303
6,11,power,200,0.9932227538184729,0.9940505270089046
6,11,centered_quadratic,151,0.996214505768315,0.9961383211483731
6,11,centered_quadratic,152,0.9961152328406796,0.9960978480440189
6,11,centered_quadratic,153,0.9960290888322142,0.9960571396605238
6,11,centered_quadratic,154,0.995956073742919,0.9960161959978876
6,11,centered_quadratic,155,0.9958961875727937,0.9959750170561105
6,11,centered_quadratic,156,0.9958494303218418,0.9959336028351922
6,11,centered_quadratic,157,0.9958599118207982,0.9958919533351329
6,11,centered_quadratic,158,0.9958456437304972,0.9958500685559325
6,11,centered_quadratic,159,0.9957704044573623,0.9958079484975911
6,11,centered_quadratic,160,0.9958367240092967,0.9957655931601087
6,11,centered_quadratic,161,0.9957092218587607,0.9957230025434853
6,11,centered_quadratic,162,0.9956523449446865,0.9956801766477208
6,11,centered_quadratic,163,0.9955662274306651,0.9956371154728152
6,11,centered_quadratic,164,0.9955560027793754,0.9955938190187686
6,11,centered_quadratic,165,0.9955269016238708,0.995550287285581
6,11,centered_quadratic,166,0.995515275555934,0.9955065202732524
6,11,centered_quadratic,167,0.995481363117343,0.9954625179817826
6,11,centered_quadratic,168,0.9952872254157735,0.9954182804111719
6,11,centered_quadratic,169,0.9952152259768224,0.9953738075614201
6,11,centered_quadratic,170,0.9950931560869628,0.9953290994325272
6,11,centered_quadratic,171,0.994966603957919,0.9952841560244934
6,11,centered_quadratic,172,0.9949506503891471,0.9952389773373185
6,11,centered_quadratic,173,0.9949255045077805,0.9951935633710025
6,11,centered_quadratic,174,0.9949507524984647,0.9951479141255455
6,11,centered_quadratic,175,0.9949436995335101,0.9951020296009474
6,11,centered_quadratic,176,0.9948553452856492,0.9950559097972083
6,11,centered_quadratic,177,0.994861288992555,0.9950095547143282
6,11,centered_quadratic,178,0.9947635411372995,0.994962964352307
6,11,centered_quadratic,179,0.9947687327438571,0.9949161387111448
6,11,centered_quadratic,180,0.9946547175698341,0.9948690777908415
6,11,centered_quadratic,181,0.9947522146500036,0.9948217815913972
6,11,centered_quadratic,182,0.9947288419621603,0.994774250112812
6,11,centered_quadratic,183,0.9946594190966497,0.9947264833550855
6,11,centered_quadratic,184,0.9946131352370858,0.9946784813182181
6,11,centered_quadratic,185,0.9945569067396691,0.9946302440022097
6,11,centered_quadratic,186,0.9944554226729967,0.9945817714070602
6,11,centered_quadratic,187,0.994525445824341,0.9945330635327696
6,11,centered_quadratic,188,0.9945312995670903,0.9944841203793381
6,11,centered_quadratic,189,0.9945035238085205,0.9944349419467654
6,11,centered_quadratic,190,0.9944937350335686,0.9943855282350518
6,11,centered_quadratic,191,0.994511069552142,0.9943358792441971
6,11,centered_quadratic,192,0.994354548788215,0.9942859949742013
6,11,centered_quadratic,193,0.9942082877615992,0.9942358754250645
6,11,centered_quadratic,194,0.9940660638765035,0.9941855205967867
6,11,centered_quadratic,195,0.9939285246499441,0.9941349304893679
6,11,centered_quadratic,196,0.9937872031503167,0.9940841051028079
6,11,centered_quadratic,197,0.9936459653173575,0.9940330444371069
6,11,centered_quadratic,198,0.9935048111510638,0.993981748492265
6,11,centered_quadratic,199,0.9933637406514356,0.9939302172682819
6,11,centered_quadratic,200,0.9932227538184729,0.9938784507651578
6,21,linear,151,0.996214505768315,0.9964467085918975
6,21,linear,152,0.9961152328406796,0.9964210885242312
6,21,linear,153,0.9960290888322142,0.9963954684565647
6,21,linear,154,0.995956073742919,0.9963698483888983
6,21,linear,155,0.9958961875727937,0.9963442283212318
6,21,linear,156,0.9958494303218418,0.9963186082535653
6,21,linear,157,0.9958599118207982,0.996292988185899
6,21,linear,158,0.9958456437304972,0.9962673681182325
6,21,linear,159,0.9957704044573623,0.9962417480505661
6,21,linear,160,0.9958367240092967,0.9962161279828996
6,21,linear,161,0.9957092218587607,0.9961905079152331
6,21,linear,162,0.9956523449446865,0.9961648878475667
6,21,linear,163,0.9955662274306651,0.9961392677799003
6,21,linear,164,0.9955560027793754,0.9961136477122339
6,21,linear,165,0.9955269016238708,0.9960880276445674
6,21,linear,166,0.995515275555934,0.9960624075769009
6,21,linear,167,0.995481363117343,0.9960367875092345
6,21,linear,168,0.9952872254157735,0.996011167441568
6,21,linear,169,0.9952152259768224,0.9959855473739017
6,21,linear,170,0.9950931560869628,0.9959599273062352
6,21,linear,171,0.994966603957919,0.9959343072385688
6,21,linear,172,0.9949506503891471,0.9959086871709023
6,21,linear,173,0.9949255045077805,0.9958830671032358
6,21,linear,174,0.9949507524984647,0.9958574470355694
6,21,linear,175,0.9949436995335101,0.995831826967903
6,21,linear,176,0.9948553452856492,0.9958062069002366
6,21,linear,177,0.994861288992555,0.9957805868325701
6,21,linear,178,0.9947635411372995,0.9957549667649036
6,21,linear,179,0.9947687327438571,0.9957293466972372
6,21,linear,180,0.9946547175698341,0.9957037266295707
6,21,linear,181,0.9947522146500036,0.9956781065619044
6,21,linear,182,0.9947288419621603,0.9956524864942379
6,21,linear,183,0.9946594190966497,0.9956268664265714
6,21,linear,184,0.9946131352370858,0.995601246358905
6,21,linear,185,0.9945569067396691,0.9955756262912385
6,21,linear,186,0.9944554226729967,0.9955500062235721
6,21,linear,187,0.994525445824341,0.9955243861559057
6,21,linear,188,0.9945312995670903,0.9954987660882393
6,21,linear,189,0.9945035238085205,0.9954731460205728
6,21,linear,190,0.9944937350335686,0.9954475259529063
6,21,linear,191,0.994511069552142,0.9954219058852399
6,21,linear,192,0.994354548788215,0.9953962858175734
6,21,linear,193,0.9942082877615992,0.9953706657499071
6,21,linear,194,0.9940660638765035,0.9953450456822406
6,21,linear,195,0.9939285246499441,0.9953194256145741
6,21,linear,196,0.9937872031503167,0.9952938055469077
6,21,linear,197,0.9936459653173575,0.9952681854792412
6,21,linear,198,0.9935048111510638,0.9952425654115749
6,21,linear,199,0.9933637406514356,0.9952169453439084
6,21,linear,200,0.9932227538184729,0.9951913252762419
6,21,power,151,0.996214505768315,0.9962113133540902
6,21,power,152,0.9961152328406796,0.9961755332670443
6,21,power,153,0.9960290888322142,0.9961396219843717
6,21,power,154,0.995956073742919,0.9961035798872209
6,21,power,155,0.9958961875727937,0.9960674073531607
6,21,power,156,0.9958494303218418,0.996031104756237
6,21,power,157,0.9958599118207982,0.995994672467028
6,21,power,158,0.9958456437304972,0.9959581108526976
6,21,power,159,0.9957704044573623,0.9959214202770494
6,21,power,160,0.9958367240092967,0.9958846011005777
6,21,power,161,0.9957092218587607,0.9958476536805184
6,21,power,162,0.9956523449446865,0.9958105783708984
6,21,power,163,0.9955662274306651,0.995773375522584
6,21,power,164,0.9955560027793754,0.995736045483329
6,21,power,165,0.9955269016238708,0.9956985885978201
6,21,power,166,0.995515275555934,0.9956610052077234
6,21,power,167,0.995481363117343,0.9956232956517284
6,21,power,168,0.9952872254157735,0.9955854602655916
6,21,power,169,0.9952152259768224,0.9955474993821798
6,21,power,170,0.9950931560869628,0.9955094133315112
6,21,power,171,0.994966603957919,0.9954712024407969
6,21,power,172,0.9949506503891471,0.9954328670344808
6,21,power,173,0.9949255045077805,0.9953944074342793
6,21,power,174,0.9949507524984647,0.9953558239592197
6,21,power,175,0.9949436995335101,0.9953171169256779
6,21,power,176,0.9948553452856492,0.9952782866474158
6,21,power,177,0.994861288992555,0.9952393334356173
6,21,power,178,0.9947635411372995,0.9952002575989243
6,21,power,179,0.9947687327438571,0.9951610594434713
6,21,power,180,0.9946547175698341,0.9951217392729201
6,21,power,181,0.9947522146500036,0.995082297388493
6,21,power,182,0.9947288419621603,0.9950427340890059
6,21,power,183,0.9946594190966497,0.995003049670901
6,21,power,184,0.9946131352370858,0.9949632444282781
6,21,power,185,0.9945569067396691,0.9949233186529259
6,21,power,186,0.9944554226729967,0.9948832726343528
6,21,power,187,0.994525445824341,0.9948431066598166
6,21,power,188,0.9945312995670903,0.994802821014354
6,21,power,189,0.9945035238085205,0.9947624159808097
6,21,power,190,0.9944937350335686,0.9947218918398646
6,21,power,191,0.994511069552142,0.9946812488700638
6,21,power,192,0.994354548788215,0.9946404873478438
6,21,power,193,0.9942082877615992,0.9945996075475597
6,21,power,194,0.9940660638765035,0.9945586097415111
6,21,power,195,0.9939285246499441,0.9945174941999685
6,21,power,196,0.9937872031503167,0.9944762611911985
6,21,power,197,0.9936459653173575,0.9944349109814887
